Big Model,Small Model,Dataset,Estimator,HC_File,Pearson_Max_Per_Row_Big,Pearson_Max_Per_Row_Small,Pearson_Max_Per_Row_Diff,Difference_Pearson_Max_Per_Row,Spearman_Max_Per_Row_Big,Spearman_Max_Per_Row_Small,Spearman_Max_Per_Row_Diff,Difference_Spearman_Max_Per_Row,Partial_Pearson_Max_Per_Row_Big,Partial_Pearson_Max_Per_Row_Small,Partial_Pearson_Max_Per_Row_Diff,Pearson_Max_Per_Row_Big_Q50,Partial_Pearson_Max_Per_Row_Big_Q50,Pearson_Max_Per_Row_Small_Q50,Partial_Pearson_Max_Per_Row_Small_Q50,Pearson_Max_Per_Row_Diff_Q50,Partial_Pearson_Max_Per_Row_Diff_Q50,Pearson_Max_Per_Row_Big_Q90,Partial_Pearson_Max_Per_Row_Big_Q90,Pearson_Max_Per_Row_Small_Q90,Partial_Pearson_Max_Per_Row_Small_Q90,Pearson_Max_Per_Row_Diff_Q90,Partial_Pearson_Max_Per_Row_Diff_Q90,Avg_HC_Max_Per_Row,Median_HC_Max_Per_Row
Qwen,Qwen Small,lambada,StudentT,hc_values_map_agg_hat_1_new.parquet,0.025717055717164122,0.09471701381025259,-0.1149532578280204,0.14067031354518453,-0.007216552246324697,0.07997040930048643,-0.11762080305459907,0.11040425080827437,-0.04100396194740239,0.006776502730520926,-0.08135329082412157,0.002669317840785575,-0.018612643520964013,0.06904420136589762,0.012037037972634205,-0.13727457986217279,-0.05791710191924695,0.031445409031611284,0.05741054296643711,0.04038791068154485,0.06411361637101948,-0.028033203062250475,-0.031177266149084084,0.6702615571880042,0.8277775025424259
Qwen,Qwen Small,lambada,StudentT,hc_values_map_agg_standard_1_new.parquet,0.024071678770033897,0.09582311927587864,-0.11962082463624957,0.14369250340628348,-0.009542922923160136,0.07719148877210871,-0.11776185066067116,0.10821892773751102,-0.04245203589063348,0.009048444416797079,-0.08761605373268476,0.0043582158351785265,-0.01609643890115943,0.07224758166609876,0.016858232560013984,-0.1408962662654577,-0.06342979888492323,0.03727754214228536,0.06368403401781729,0.045975941520518676,0.07010941767416017,-0.029275967041201844,-0.03248404052144753,0.7370141708586001,0.8328820950870541
Qwen,Qwen Small,lambada,StudentTSkewed,hc_values_per_expert_standard_1_new.parquet,0.08712050675833333,0.18088798868493533,-0.1545822251343246,0.24170273189265792,0.03758512126959241,0.14818765035146164,-0.14920553269644513,0.18679065396603753,0.030451774371216007,0.08551242146535709,-0.08998429351534336,0.09392371367877794,0.03127561874029964,0.17276016981256803,0.09654588581279318,-0.19033347805658787,-0.1426800064730583,0.11002164639169865,0.058978224038467406,0.1244308962415803,0.08316132983832618,-0.06298380866381659,-0.06775912000214017,0.794045730588978,0.9365780352125869
Qwen,Qwen Small,lambada,StudentTSkewed,hc_values_per_expert_hat_1_new.parquet,0.10073832775866873,0.18652379482843584,-0.140764754662274,0.24150308242094273,0.030413231781147056,0.14014303206601467,-0.14835918350121013,0.17877241528235718,0.054391290318952665,0.10479267154413406,-0.08097167309282577,0.09682725879792543,0.04340292577841408,0.1716883184391646,0.10371593675477879,-0.18303274007170395,-0.1360281628189299,0.10308036154223899,0.056789162595080864,0.11909500745298893,0.08040415426026747,-0.06423892971880792,-0.06592623806603283,0.4563316998723035,0.9286012434129637
Qwen,Qwen Small,lambada,StudentTSkewed,hc_values_map_agg_hat_1_new.parquet,0.032964476268351806,0.10177237895060101,-0.11440414153923495,0.14736861780758675,-0.0032239729541372534,0.08515211329607877,-0.11790660849553956,0.11468263554140232,-0.03397309289814345,0.012891402478804607,-0.07954680930081015,0.007223975818407528,-0.013457801536810457,0.07422797253900587,0.016742029714453415,-0.13993750841709907,-0.05851553876895165,0.03271858236204214,0.059955757299083666,0.04221412463958865,0.06723978411615097,-0.02956534492353206,-0.03314977915279493,1.1071262755814288,1.2956502099024552
Qwen,Qwen Small,lambada,StudentTSkewed,hc_values_map_agg_standard_1_new.parquet,0.03199625646245943,0.10307271332833902,-0.1182403177404968,0.15023657420295622,-0.00407828045628143,0.08399072762075914,-0.11771845105334516,0.11364017059706373,-0.034822569204620166,0.015175653795891152,-0.08480782670350079,0.009120008073036708,-0.010716529663542397,0.07737513910772469,0.02140531485688876,-0.1430800083461179,-0.06330260329708479,0.038554812212109615,0.06638159668420396,0.047648065807363284,0.07318700631405255,-0.030480394624660248,-0.03408463011181287,1.1676763603608267,1.3042308767493305
Qwen,Qwen Small,lambada,KDE,hc_values_per_expert_standard_1_new.parquet,0.08607970950864981,0.17520139522711958,-0.14682074714719315,0.23290045665584297,0.030773558047498734,0.13779849761705215,-0.13984423906051813,0.17061779710801686,0.010912862121378543,0.07069840478148252,-0.0974776531543962,0.08572702821558931,-0.01752633669630156,0.16557184164948904,0.044063742326126816,-0.1899422915470442,-0.11961349836552503,0.10388058171528225,-0.0065914176761775085,0.12405262695252721,0.007860829749673894,-0.07312428050862474,-0.027542618527593904,0.4319054620659394,0.543429787782778
Qwen,Qwen Small,lambada,KDE,hc_values_per_expert_hat_1_new.parquet,0.11232789718425693,0.19580392275148228,-0.13652743494843939,0.2488553321326963,0.035796915400721455,0.1428055913921533,-0.139100297962381,0.17489721336310243,0.049449686487250386,0.10661205466025482,-0.09087785318144767,0.10213374369080187,0.01420255525052506,0.17949949353292605,0.07480441043206484,-0.18977805068661274,-0.12625454667785618,0.10322844200658063,0.0043581997769342705,0.1258740947276637,0.02214641863622666,-0.07807234850376436,-0.03749178915933366,0.0931235374027684,0.5414677968584908
Qwen,Qwen Small,lambada,KDE,hc_values_map_agg_hat_1_new.parquet,0.03597036240406608,0.10433982406192946,-0.11357447411927926,0.14954483652334533,-0.0013288700545070673,0.08733023331311793,-0.11780544128969718,0.11647657123519012,-0.02855417834607729,0.017528981795271303,-0.07804055141341336,0.00907096438463082,-0.009178379547080763,0.07603661094725023,0.020668188975649145,-0.14041398057672444,-0.05905541651205951,0.03406458029435322,0.06321485165937425,0.043593693917713824,0.07012086479562606,-0.03003912273741885,-0.03334469898962882,0.2546311677922584,0.46816171285219277
Qwen,Qwen Small,lambada,KDE,hc_values_map_agg_standard_1_new.parquet,0.029048334732290786,0.10055909615728414,-0.11906123074656363,0.14810956547885443,-0.0061201934545508825,0.08118975936077241,-0.11748358506078085,0.11136339160622998,-0.035974988160781124,0.01449445019284718,-0.08566010471103033,0.007404134461538498,-0.010792189108037583,0.075665182761477,0.021513013015949593,-0.1425762731503434,-0.06366649918750428,0.0379837655939598,0.06666178802667805,0.04687413231384567,0.07283156493751773,-0.02988711236775998,-0.03284951235986465,0.3495882520175047,0.4694771423153255
